基地面積,建築面積,總樓地板面積,建築物高度,建造類別,構造別,地號,樓層用途
88.8,52.76,149.78,10.5,新建,鋼筋混凝土(RC),宜蘭縣員山鄉,H2住宅
88.8,52.76,149.78,10.5,新建,鋼筋混凝土(RC),宜蘭縣員山鄉,H2住宅
255.44,143.04,477.94,10.5,新建,鋼筋混凝土(RC),宜蘭縣員山鄉,H2住宅
255.44,143.04,477.94,10.5,新建,鋼筋混凝土(RC),宜蘭縣員山鄉,H2住宅
255.44,143.04,477.94,10.5,新建,鋼筋混凝土(RC),宜蘭縣員山鄉,H2住宅
255.44,143.04,477.94,10.5,新建,鋼筋混凝土(RC),宜蘭縣員山鄉,樓梯間
91.95,54.53,152.69,10.5,新建,鋼筋混凝土(RC),宜蘭縣員山鄉,H2住宅
91.95,54.53,152.69,10.5,新建,鋼筋混凝土(RC),宜蘭縣員山鄉,H2住宅
91.95,54.53,152.69,10.5,新建,鋼筋混凝土(RC),宜蘭縣員山鄉,H2住宅
549.0,186.03,289.48,10.4,增建,鋼筋混凝土(RC),宜蘭縣壯圍鄉,
549.0,186.03,289.48,10.4,增建,鋼筋混凝土(RC),宜蘭縣壯圍鄉,H2住宅
549.0,186.03,289.48,10.4,增建,鋼筋混凝土(RC),宜蘭縣壯圍鄉,H2住宅
549.0,186.03,289.48,10.4,增建,鋼筋混凝土(RC),宜蘭縣壯圍鄉,H2樓梯間
2603.25,130.94,358.48,10.5,新建,鋼筋混凝土(RC),宜蘭縣羅東鎮,H2農舍
2603.25,130.94,358.48,10.5,新建,鋼筋混凝土(RC),宜蘭縣羅東鎮,H2農舍
2603.25,130.94,358.48,10.5,新建,鋼筋混凝土(RC),宜蘭縣羅東鎮,H2農舍
752.22,255.92,598.08,11.1,新建,鋼筋混凝土(RC),宜蘭縣蘇澳鎮,C2工廠
752.22,255.92,598.08,11.1,新建,鋼筋混凝土(RC),宜蘭縣蘇澳鎮,C2工廠
752.22,255.92,598.08,11.1,新建,鋼筋混凝土(RC),宜蘭縣蘇澳鎮,員工休息室
752.22,255.92,598.08,11.1,新建,鋼筋混凝土(RC),宜蘭縣蘇澳鎮,樓梯間
112.29,60.8,200.71,13.1,新建,鋼筋混凝土(RC),宜蘭縣羅東鎮,H2住宅(含停車空間:45.90㎡)
112.29,60.8,200.71,13.1,新建,鋼筋混凝土(RC),宜蘭縣羅東鎮,H2住宅
112.29,60.8,200.71,13.1,新建,鋼筋混凝土(RC),宜蘭縣羅東鎮,H2住宅
112.29,60.8,200.71,13.1,新建,鋼筋混凝土(RC),宜蘭縣羅東鎮,H2住宅
112.29,60.8,200.71,13.1,新建,鋼筋混凝土(RC),宜蘭縣羅東鎮,H2住宅(含停車空間:45.90㎡)
112.29,60.8,200.71,13.1,新建,鋼筋混凝土(RC),宜蘭縣羅東鎮,H2住宅
112.29,60.8,200.71,13.1,新建,鋼筋混凝土(RC),宜蘭縣羅東鎮,H2住宅
112.29,60.8,200.71,13.1,新建,鋼筋混凝土(RC),宜蘭縣羅東鎮,H2住宅
112.29,60.8,200.71,13.1,新建,鋼筋混凝土(RC),宜蘭縣羅東鎮,H2住宅(含停車空間:45.90㎡)
112.29,60.8,200.71,13.1,新建,鋼筋混凝土(RC),宜蘭縣羅東鎮,H2住宅
112.29,60.8,200.71,13.1,新建,鋼筋混凝土(RC),宜蘭縣羅東鎮,H2住宅
112.29,60.8,200.71,13.1,新建,鋼筋混凝土(RC),宜蘭縣羅東鎮,H2住宅
112.29,60.8,200.71,13.1,新建,鋼筋混凝土(RC),宜蘭縣羅東鎮,H2住宅(含停車空間:45.90㎡)
112.29,60.8,200.71,13.1,新建,鋼筋混凝土(RC),宜蘭縣羅東鎮,H2住宅
112.29,60.8,200.71,13.1,新建,鋼筋混凝土(RC),宜蘭縣羅東鎮,H2住宅
112.29,60.8,200.71,13.1,新建,鋼筋混凝土(RC),宜蘭縣羅東鎮,H2住宅
112.29,60.8,200.71,13.1,新建,鋼筋混凝土(RC),宜蘭縣羅東鎮,H2住宅(含停車空間:45.90㎡)
112.29,60.8,200.71,13.1,新建,鋼筋混凝土(RC),宜蘭縣羅東鎮,H2住宅
112.29,60.8,200.71,13.1,新建,鋼筋混凝土(RC),宜蘭縣羅東鎮,H2住宅
112.29,60.8,200.71,13.1,新建,鋼筋混凝土(RC),宜蘭縣羅東鎮,H2住宅
112.29,60.8,200.71,13.1,新建,鋼筋混凝土(RC),宜蘭縣羅東鎮,H2住宅(含停車空間:45.90㎡)
112.29,60.8,200.71,13.1,新建,鋼筋混凝土(RC),宜蘭縣羅東鎮,H2住宅
112.29,60.8,200.71,13.1,新建,鋼筋混凝土(RC),宜蘭縣羅東鎮,H2住宅
112.29,60.8,200.71,13.1,新建,鋼筋混凝土(RC),宜蘭縣羅東鎮,H2住宅
112.29,60.8,200.71,13.1,新建,鋼筋混凝土(RC),宜蘭縣羅東鎮,H2住宅(含停車空間:45.90㎡)
112.29,60.8,200.71,13.1,新建,鋼筋混凝土(RC),宜蘭縣羅東鎮,H2住宅
112.29,60.8,200.71,13.1,新建,鋼筋混凝土(RC),宜蘭縣羅東鎮,H2住宅
112.29,60.8,200.71,13.1,新建,鋼筋混凝土(RC),宜蘭縣羅東鎮,H2住宅
112.29,60.8,200.71,13.1,新建,鋼筋混凝土(RC),宜蘭縣羅東鎮,H2住宅(含停車空間:45.90㎡)
112.29,60.8,200.71,13.1,新建,鋼筋混凝土(RC),宜蘭縣羅東鎮,H2住宅
112.29,60.8,200.71,13.1,新建,鋼筋混凝土(RC),宜蘭縣羅東鎮,H2住宅
112.29,60.8,200.71,13.1,新建,鋼筋混凝土(RC),宜蘭縣羅東鎮,H2住宅
163.11,75.3,258.66,13.1,新建,鋼筋混凝土(RC),宜蘭縣羅東鎮,H2住宅(含停車空間:60.28㎡)
163.11,75.3,258.66,13.1,新建,鋼筋混凝土(RC),宜蘭縣羅東鎮,H2住宅
163.11,75.3,258.66,13.1,新建,鋼筋混凝土(RC),宜蘭縣羅東鎮,H2住宅
163.11,75.3,258.66,13.1,新建,鋼筋混凝土(RC),宜蘭縣羅東鎮,H2住宅
125.85,64.13,215.43,13.1,新建,鋼筋混凝土(RC),宜蘭縣羅東鎮,H2住宅(含停車空間:49.23㎡)
125.85,64.13,215.43,13.1,新建,鋼筋混凝土(RC),宜蘭縣羅東鎮,H2住宅
125.85,64.13,215.43,13.1,新建,鋼筋混凝土(RC),宜蘭縣羅東鎮,H2住宅
125.85,64.13,215.43,13.1,新建,鋼筋混凝土(RC),宜蘭縣羅東鎮,H2住宅
103.18,53.25,169.73,13.1,新建,鋼筋混凝土(RC),宜蘭縣羅東鎮,H2住宅(含停車空間:38.81㎡)
103.18,53.25,169.73,13.1,新建,鋼筋混凝土(RC),宜蘭縣羅東鎮,H2住宅
103.18,53.25,169.73,13.1,新建,鋼筋混凝土(RC),宜蘭縣羅東鎮,H2住宅
103.18,53.25,169.73,13.1,新建,鋼筋混凝土(RC),宜蘭縣羅東鎮,H2住宅
195.48,103.84,337.2,13.1,新建,鋼筋混凝土(RC),宜蘭縣羅東鎮,H2住宅(含停車空間:71.75㎡)
195.48,103.84,337.2,13.1,新建,鋼筋混凝土(RC),宜蘭縣羅東鎮,H2住宅
195.48,103.84,337.2,13.1,新建,鋼筋混凝土(RC),宜蘭縣羅東鎮,H2住宅
195.48,103.84,337.2,13.1,新建,鋼筋混凝土(RC),宜蘭縣羅東鎮,H2住宅
116.42,63.9,179.31,9.9,新建,鋼筋混凝土(RC),宜蘭縣羅東鎮,H2住宅(含停車空間:12.39㎡)
116.42,63.9,179.31,9.9,新建,鋼筋混凝土(RC),宜蘭縣羅東鎮,H2住宅
116.42,63.9,179.31,9.9,新建,鋼筋混凝土(RC),宜蘭縣羅東鎮,H2住宅
112.27,63.9,179.31,9.9,新建,鋼筋混凝土(RC),宜蘭縣羅東鎮,H2住宅(含停車空間:12.39㎡)
112.27,63.9,179.31,9.9,新建,鋼筋混凝土(RC),宜蘭縣羅東鎮,H2住宅
112.27,63.9,179.31,9.9,新建,鋼筋混凝土(RC),宜蘭縣羅東鎮,H2住宅
112.27,63.9,179.31,9.9,新建,鋼筋混凝土(RC),宜蘭縣羅東鎮,H2住宅(含停車空間:12.39㎡)
112.27,63.9,179.31,9.9,新建,鋼筋混凝土(RC),宜蘭縣羅東鎮,H2住宅
112.27,63.9,179.31,9.9,新建,鋼筋混凝土(RC),宜蘭縣羅東鎮,H2住宅
136.06,63.9,179.31,9.9,新建,鋼筋混凝土(RC),宜蘭縣羅東鎮,H2住宅(含停車空間:12.39㎡)
136.06,63.9,179.31,9.9,新建,鋼筋混凝土(RC),宜蘭縣羅東鎮,H2住宅
136.06,63.9,179.31,9.9,新建,鋼筋混凝土(RC),宜蘭縣羅東鎮,H2住宅
116.15,63.9,179.31,9.9,新建,鋼筋混凝土(RC),宜蘭縣羅東鎮,H2住宅(含停車空間:12.39㎡)
116.15,63.9,179.31,9.9,新建,鋼筋混凝土(RC),宜蘭縣羅東鎮,H2住宅
116.15,63.9,179.31,9.9,新建,鋼筋混凝土(RC),宜蘭縣羅東鎮,H2住宅
112.84,63.9,179.31,9.9,新建,鋼筋混凝土(RC),宜蘭縣羅東鎮,H2住宅(含停車空間:12.39㎡)
112.84,63.9,179.31,9.9,新建,鋼筋混凝土(RC),宜蘭縣羅東鎮,H2住宅
112.84,63.9,179.31,9.9,新建,鋼筋混凝土(RC),宜蘭縣羅東鎮,H2住宅
114.69,63.9,179.31,9.9,新建,鋼筋混凝土(RC),宜蘭縣羅東鎮,H2住宅(含停車空間:12.39㎡)
114.69,63.9,179.31,9.9,新建,鋼筋混凝土(RC),宜蘭縣羅東鎮,H2住宅
114.69,63.9,179.31,9.9,新建,鋼筋混凝土(RC),宜蘭縣羅東鎮,H2住宅
132.48,63.9,179.31,9.9,新建,鋼筋混凝土(RC),宜蘭縣羅東鎮,H2住宅(含停車空間:12.39㎡)
132.48,63.9,179.31,9.9,新建,鋼筋混凝土(RC),宜蘭縣羅東鎮,H2住宅
132.48,63.9,179.31,9.9,新建,鋼筋混凝土(RC),宜蘭縣羅東鎮,H2住宅
85.4,57.83,173.49,10.3,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,H2住宅
85.4,57.83,173.49,10.3,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,H2住宅
85.4,57.83,173.49,10.3,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,H2住宅
1550.0,120.49,252.78,7.4,新建,鋼筋混凝土(RC),宜蘭縣壯圍鄉,H2農舍
1550.0,120.49,252.78,7.4,新建,鋼筋混凝土(RC),宜蘭縣壯圍鄉,H2農舍
1550.0,120.49,252.78,7.4,新建,鋼筋混凝土(RC),宜蘭縣壯圍鄉,樓梯間
194.84,116.4,305.4,10.5,新建,鋼筋混凝土(RC),宜蘭縣員山鄉,H2住宅(含門廊28.74m2)
194.84,116.4,305.4,10.5,新建,鋼筋混凝土(RC),宜蘭縣員山鄉,H2住宅
194.84,116.4,305.4,10.5,新建,鋼筋混凝土(RC),宜蘭縣員山鄉,H2住宅
194.84,116.4,305.4,10.5,新建,鋼筋混凝土(RC),宜蘭縣員山鄉,H2住宅(樓梯間)
938.0,72.9,242.42,10.4,新建,鋼筋混凝土(RC),宜蘭縣冬山鄉,H2農舍
938.0,72.9,242.42,10.4,新建,鋼筋混凝土(RC),宜蘭縣冬山鄉,H2農舍
938.0,72.9,242.42,10.4,新建,鋼筋混凝土(RC),宜蘭縣冬山鄉,H2農舍
938.0,72.9,242.42,10.4,新建,鋼筋混凝土(RC),宜蘭縣冬山鄉,樓梯間
129.84,63.26,174.68,10.15,新建,鋼筋混凝土(RC),宜蘭縣冬山鄉,H2住宅
129.84,63.26,174.68,10.15,新建,鋼筋混凝土(RC),宜蘭縣冬山鄉,H2住宅
129.84,63.26,174.68,10.15,新建,鋼筋混凝土(RC),宜蘭縣冬山鄉,H2住宅
99.75,59.28,163.94,10.15,新建,鋼筋混凝土(RC),宜蘭縣冬山鄉,H2住宅
99.75,59.28,163.94,10.15,新建,鋼筋混凝土(RC),宜蘭縣冬山鄉,H2住宅
99.75,59.28,163.94,10.15,新建,鋼筋混凝土(RC),宜蘭縣冬山鄉,H2住宅
99.75,59.28,163.94,10.15,新建,鋼筋混凝土(RC),宜蘭縣冬山鄉,H2住宅
99.75,59.28,163.94,10.15,新建,鋼筋混凝土(RC),宜蘭縣冬山鄉,H2住宅
99.75,59.28,163.94,10.15,新建,鋼筋混凝土(RC),宜蘭縣冬山鄉,H2住宅
99.44,59.28,163.94,10.15,新建,鋼筋混凝土(RC),宜蘭縣冬山鄉,H2住宅
99.44,59.28,163.94,10.15,新建,鋼筋混凝土(RC),宜蘭縣冬山鄉,H2住宅
99.44,59.28,163.94,10.15,新建,鋼筋混凝土(RC),宜蘭縣冬山鄉,H2住宅
108.54,54.38,222.38,10.45,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,騎樓
108.54,54.38,222.38,10.45,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,H2住宅
108.54,54.38,222.38,10.45,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,H2住宅
108.54,54.38,222.38,10.45,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,H2住宅
108.54,54.38,222.38,10.45,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,樓梯間
113.21,15.64,33.41,10.0,增建,鋼骨造,宜蘭縣礁溪鄉,H2住宅
113.21,15.64,33.41,10.0,增建,鋼骨造,宜蘭縣礁溪鄉,停車空間
113.21,15.64,33.41,10.0,增建,鋼骨造,宜蘭縣礁溪鄉,H2住宅
113.21,15.64,33.41,10.0,增建,鋼骨造,宜蘭縣礁溪鄉,H2住宅
91.93,55.06,185.09,10.2,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,H2住宅
91.93,55.06,185.09,10.2,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,H2住宅
91.93,55.06,185.09,10.2,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,H2住宅
91.93,55.06,185.09,10.2,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,樓梯間
120.7,66.0,255.5,13.2,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,H2住宅(車庫)
120.7,66.0,255.5,13.2,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,H2住宅
120.7,66.0,255.5,13.2,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,H2住宅
120.7,66.0,255.5,13.2,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,H2住宅
132.15,66.0,255.9,13.2,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,H2住宅(車庫)
132.15,66.0,255.9,13.2,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,H2住宅
132.15,66.0,255.9,13.2,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,H2住宅
132.15,66.0,255.9,13.2,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,H2住宅
11545.88,2214.69,195.36,6.94,增建,鋼鐵造無牆,宜蘭縣冬山鄉,無
2010.0,1318.4099999999999,7985.09,37.2,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,騎樓
2010.0,1318.4099999999999,7985.09,37.2,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,G3店舖
2010.0,1318.4099999999999,7985.09,37.2,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,H2住宅
2010.0,1318.4099999999999,7985.09,37.2,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,H2住宅
2010.0,1318.4099999999999,7985.09,37.2,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,樓梯間
2010.0,1318.4099999999999,7985.09,37.2,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,騎樓
2010.0,1318.4099999999999,7985.09,37.2,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,G3店舖
2010.0,1318.4099999999999,7985.09,37.2,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,H2住宅
2010.0,1318.4099999999999,7985.09,37.2,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,H2住宅
2010.0,1318.4099999999999,7985.09,37.2,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,H2住宅
2010.0,1318.4099999999999,7985.09,37.2,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,樓梯間
2010.0,1318.4099999999999,7985.09,37.2,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,停車空間
2010.0,1318.4099999999999,7985.09,37.2,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,騎樓
2010.0,1318.4099999999999,7985.09,37.2,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,G3店舖(306.70㎡)、樓電梯間、梯廳(59.18㎡)
2010.0,1318.4099999999999,7985.09,37.2,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,H2集合住宅
2010.0,1318.4099999999999,7985.09,37.2,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,H2集合住宅
2010.0,1318.4099999999999,7985.09,37.2,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,H2集合住宅
2010.0,1318.4099999999999,7985.09,37.2,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,H2集合住宅
2010.0,1318.4099999999999,7985.09,37.2,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,H2集合住宅
2010.0,1318.4099999999999,7985.09,37.2,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,H2集合住宅
2010.0,1318.4099999999999,7985.09,37.2,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,H2集合住宅
2010.0,1318.4099999999999,7985.09,37.2,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,H2集合住宅
2010.0,1318.4099999999999,7985.09,37.2,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,H2集合住宅
2010.0,1318.4099999999999,7985.09,37.2,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,樓梯間、電梯間
2010.0,1318.4099999999999,7985.09,37.2,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,樓梯間、機械室
2010.0,1318.4099999999999,7985.09,37.2,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,樓梯間、電梯機房、水箱
2010.0,1318.4099999999999,7985.09,37.2,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,騎樓
2010.0,1318.4099999999999,7985.09,37.2,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,G3店舖(300.61㎡)、管理員室(24.82㎡)、樓電梯間(58.00㎡)、基地內通路(122.62㎡)
2010.0,1318.4099999999999,7985.09,37.2,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,H2集合住宅
2010.0,1318.4099999999999,7985.09,37.2,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,H2集合住宅
2010.0,1318.4099999999999,7985.09,37.2,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,H2集合住宅
2010.0,1318.4099999999999,7985.09,37.2,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,H2集合住宅
2010.0,1318.4099999999999,7985.09,37.2,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,H2集合住宅
2010.0,1318.4099999999999,7985.09,37.2,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,H2集合住宅
2010.0,1318.4099999999999,7985.09,37.2,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,H2集合住宅
2010.0,1318.4099999999999,7985.09,37.2,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,H2集合住宅
2010.0,1318.4099999999999,7985.09,37.2,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,H2集合住宅
2010.0,1318.4099999999999,7985.09,37.2,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,樓梯間、電梯間、機房
2010.0,1318.4099999999999,7985.09,37.2,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,樓梯間、機械室
2010.0,1318.4099999999999,7985.09,37.2,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,樓梯間、電梯機房、水箱
265.07,116.41,230.7,7.33,新建,加強磚造,宜蘭縣頭城鎮,H2住宅
265.07,116.41,230.7,7.33,新建,加強磚造,宜蘭縣頭城鎮,H2住宅
240019.7,657.33,657.33,27.82,增建,鋼筋混凝土(RC),宜蘭縣五結鄉,D2售票亭
240019.7,657.33,657.33,27.82,增建,鋼筋混凝土(RC),宜蘭縣五結鄉,D2展示館(從屬店鋪)
240019.7,657.33,657.33,27.82,增建,鋼筋混凝土(RC),宜蘭縣五結鄉,D2展示館
240019.7,657.33,657.33,27.82,增建,鋼筋混凝土(RC),宜蘭縣五結鄉,D2工作室(從屬店鋪、餐廳)
240019.7,657.33,657.33,27.82,增建,鋼筋混凝土(RC),宜蘭縣五結鄉,D2陳列館(從屬店鋪、餐廳)
240019.7,657.33,657.33,27.82,增建,鋼筋混凝土(RC),宜蘭縣五結鄉,D2工作室(從屬餐廳)
240019.7,657.33,657.33,27.82,增建,鋼筋混凝土(RC),宜蘭縣五結鄉,D2陳列館(從屬餐廳)
240019.7,657.33,657.33,27.82,增建,鋼筋混凝土(RC),宜蘭縣五結鄉,B3餐廳
240019.7,657.33,657.33,27.82,增建,鋼筋混凝土(RC),宜蘭縣五結鄉,B3餐廳
360.99,167.08,849.24,18.5,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,H2住宅131.17㎡、停車空間35.91㎡
360.99,167.08,849.24,18.5,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,H2住宅
360.99,167.08,849.24,18.5,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,H2住宅
360.99,167.08,849.24,18.5,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,H2住宅
360.99,167.08,849.24,18.5,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,H2住宅
360.99,167.08,849.24,18.5,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,樓梯間
360.99,167.08,849.24,18.5,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,樓梯間
305.84,160.21,547.58,13.0,新建,鋼筋混凝土(RC),宜蘭縣羅東鎮,H2住宅(含停車空間:121.52㎡)
305.84,160.21,547.58,13.0,新建,鋼筋混凝土(RC),宜蘭縣羅東鎮,H2住宅
305.84,160.21,547.58,13.0,新建,鋼筋混凝土(RC),宜蘭縣羅東鎮,H2住宅
305.84,160.21,547.58,13.0,新建,鋼筋混凝土(RC),宜蘭縣羅東鎮,H2住宅
305.84,160.21,547.58,13.0,新建,鋼筋混凝土(RC),宜蘭縣羅東鎮,H2住宅
341.67,133.45,517.25,13.2,新建,鋼筋混凝土(RC),宜蘭縣羅東鎮,H2住宅
341.67,133.45,517.25,13.2,新建,鋼筋混凝土(RC),宜蘭縣羅東鎮,H2住宅
341.67,133.45,517.25,13.2,新建,鋼筋混凝土(RC),宜蘭縣羅東鎮,H2住宅
341.67,133.45,517.25,13.2,新建,鋼筋混凝土(RC),宜蘭縣羅東鎮,H2住宅
341.67,133.45,517.25,13.2,新建,鋼筋混凝土(RC),宜蘭縣羅東鎮,H2住宅
118.2,60.8,200.71,13.1,新建,鋼筋混凝土(RC),宜蘭縣羅東鎮,H2住宅(含停車空間:45.90㎡)
118.2,60.8,200.71,13.1,新建,鋼筋混凝土(RC),宜蘭縣羅東鎮,H2住宅
118.2,60.8,200.71,13.1,新建,鋼筋混凝土(RC),宜蘭縣羅東鎮,H2住宅
118.2,60.8,200.71,13.1,新建,鋼筋混凝土(RC),宜蘭縣羅東鎮,H2住宅
278.02,165.7,226.9,7.55,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,H1日間照護
278.02,165.7,226.9,7.55,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,H1日間照護(儲藏室)
118.07,60.8,200.71,13.1,新建,鋼筋混凝土(RC),宜蘭縣羅東鎮,H2住宅(含停車空間:45.90㎡)
118.07,60.8,200.71,13.1,新建,鋼筋混凝土(RC),宜蘭縣羅東鎮,H2住宅
118.07,60.8,200.71,13.1,新建,鋼筋混凝土(RC),宜蘭縣羅東鎮,H2住宅
118.07,60.8,200.71,13.1,新建,鋼筋混凝土(RC),宜蘭縣羅東鎮,H2住宅
116.66,60.8,200.71,13.1,新建,鋼筋混凝土(RC),宜蘭縣羅東鎮,H2住宅(含停車空間:45.90㎡)
116.66,60.8,200.71,13.1,新建,鋼筋混凝土(RC),宜蘭縣羅東鎮,H2住宅
116.66,60.8,200.71,13.1,新建,鋼筋混凝土(RC),宜蘭縣羅東鎮,H2住宅
116.66,60.8,200.71,13.1,新建,鋼筋混凝土(RC),宜蘭縣羅東鎮,H2住宅
183.49,61.26,198.89,13.1,新建,鋼筋混凝土(RC),宜蘭縣羅東鎮,H2住宅(含停車空間:45.40㎡)
183.49,61.26,198.89,13.1,新建,鋼筋混凝土(RC),宜蘭縣羅東鎮,H2住宅
183.49,61.26,198.89,13.1,新建,鋼筋混凝土(RC),宜蘭縣羅東鎮,H2住宅
183.49,61.26,198.89,13.1,新建,鋼筋混凝土(RC),宜蘭縣羅東鎮,H2住宅
254.28,115.12,368.86,13.1,新建,鋼筋混凝土(RC),宜蘭縣羅東鎮,H2住宅(含停車空間:83.70㎡)
254.28,115.12,368.86,13.1,新建,鋼筋混凝土(RC),宜蘭縣羅東鎮,H2住宅
254.28,115.12,368.86,13.1,新建,鋼筋混凝土(RC),宜蘭縣羅東鎮,H2住宅
254.28,115.12,368.86,13.1,新建,鋼筋混凝土(RC),宜蘭縣羅東鎮,H2住宅
111.34,89.56,266.87,10.85,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,G3店鋪
111.34,89.56,266.87,10.85,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,H2住宅
111.34,89.56,266.87,10.85,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,H2住宅
111.34,89.56,266.87,10.85,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,H2住宅
111.34,89.56,266.87,10.85,新建,鋼筋混凝土(RC),宜蘭縣宜蘭市,樓梯間
125.02,70.32,233.48,10.5,新建,鋼筋混凝土(RC),宜蘭縣頭城鎮,H2住宅
125.02,70.32,233.48,10.5,新建,鋼筋混凝土(RC),宜蘭縣頭城鎮,H2住宅
125.02,70.32,233.48,10.5,新建,鋼筋混凝土(RC),宜蘭縣頭城鎮,H2住宅
125.02,70.32,233.48,10.5,新建,鋼筋混凝土(RC),宜蘭縣頭城鎮,樓梯間
132.53,70.32,233.48,10.5,新建,鋼筋混凝土(RC),宜蘭縣頭城鎮,H2住宅
132.53,70.32,233.48,10.5,新建,鋼筋混凝土(RC),宜蘭縣頭城鎮,H2住宅
132.53,70.32,233.48,10.5,新建,鋼筋混凝土(RC),宜蘭縣頭城鎮,H2住宅
132.53,70.32,233.48,10.5,新建,鋼筋混凝土(RC),宜蘭縣頭城鎮,樓梯間
1018.59,52.2,128.35,7.0,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,H2農舍
1018.59,52.2,128.35,7.0,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,H2農舍
1018.59,52.2,128.35,7.0,新建,鋼筋混凝土(RC),宜蘭縣五結鄉,樓梯間
533.38,48.0,48.0,3.5,新建,鋼骨造,宜蘭縣蘇澳鎮,h2住宅
374.0,202.11,479.74,13.65,新建,鋼筋混凝土(RC),宜蘭縣員山鄉,H2住宅、停車空間(37.28㎡)
374.0,202.11,479.74,13.65,新建,鋼筋混凝土(RC),宜蘭縣員山鄉,H2住宅
374.0,202.11,479.74,13.65,新建,鋼筋混凝土(RC),宜蘭縣員山鄉,H2住宅
374.0,202.11,479.74,13.65,新建,鋼筋混凝土(RC),宜蘭縣員山鄉,H2住宅
